1.0;0.6492245700671052;0.43334236410509597;0.5494392642897157;0.5496974110962694;0.6420181057421268;0.532963772447369;0.5986247520625565;0.6828956575478673;0.2858865343417363;0.5753100816536432;0.5137502120404019;0.5694595084728413;0.44821495052046245;0.6721244132122239;0.6121182354571679;0.49852889337533524;0.4218557948034266;0.4034649532143292;0.40930163626676086;0.2522010929123899;0.4089327703748872;0.2687357861066977;0.2655596145056377;0.26912398592302833
0.6492245700671052;1.0;0.4259195697961632;0.5778027255397379;0.5987363445813498;0.7389204169879561;0.6667879088035842;0.5611294859466897;0.6352723331037637;0.4281197774154274;0.585638110295682;0.4638402130979923;0.6048664804531158;0.5902572106505761;0.6363853803634287;0.7213983421423174;0.6113890508046675;0.5966657051760701;0.5653619117664117;0.4957884857532122;0.3915129640269034;0.4850017740265669;0.39870170970063057;0.3950532890563232;0.3760437495485002
0.43334236410509597;0.4259195697961632;1.0;0.39036752901423855;0.3523286376459983;0.44776449506133015;0.38068014371545145;0.393478588811759;0.45975782211641353;0.17377285677625529;0.5231669821328138;0.5594706197677036;0.508678180687741;0.2569116740111242;0.4400327150061606;0.394514251632473;0.35493806998507293;0.300868609168052;0.28241245560284955;0.22126134427921867;0.07756606923472778;0.24044853527883486;0.13595439938778497;0.1448583833769168;0.14122100712774216
0.5494392642897157;0.5778027255397379;0.39036752901423855;1.0;0.5432837227502002;0.6505042990385079;0.5809320457701569;0.5306814651693896;0.6055501739885838;0.3933205410703211;0.49706763178656277;0.47127696403743136;0.5387712195721461;0.5299365961916562;0.5521222770046368;0.6129572729491803;0.6378459627484278;0.5307491257986233;0.498676951930064;0.4824938030776046;0.3582519583221032;0.45891042059170883;0.3681781942802035;0.36721888709978845;0.3586141769480877
0.5496974110962694;0.5987363445813498;0.3523286376459983;0.5432837227502002;1.0;0.6267010395525688;0.523186143361247;0.5013885647451648;0.5361411689202685;0.3531551384835465;0.48061883560939284;0.44950103885902826;0.583792441414263;0.4522899068791319;0.5628164001878491;0.5730543777582529;0.5067905450893464;0.4945438107583743;0.46137441064910656;0.44398527526247694;0.32629637206877354;0.48964973297807457;0.3616821405193525;0.36824155145564463;0.32753381878822974
0.6420181057421268;0.7389204169879561;0.44776449506133015;0.6505042990385079;0.6267010395525688;1.0;0.6539378580488389;0.5944980661888268;0.5862658448555831;0.40205673171496553;0.5466565342298526;0.47441294570145753;0.5815629965421765;0.549058991223994;0.6235003992299558;0.7422685382193739;0.6158289685828346;0.583255626857505;0.580694019692616;0.5040148887604903;0.42330675178831806;0.48428507584193003;0.44523248700862617;0.3981669762635899;0.3926024971909719
0.532963772447369;0.6667879088035842;0.38068014371545145;0.5809320457701569;0.523186143361247;0.6539378580488389;1.0;0.5430428907344587;0.5878267942028899;0.36895033516681025;0.4833700914323876;0.4128215409266697;0.5033126165219874;0.49628387720735107;0.5658783205583398;0.5980903927307882;0.5313180373900223;0.5487244320893478;0.47190300624148324;0.4420770946532811;0.36151606302706185;0.4279164887141446;0.3368796736941556;0.3526621936822255;0.3409904513572869
0.5986247520625565;0.5611294859466897;0.393478588811759;0.5306814651693896;0.5013885647451648;0.5944980661888268;0.5430428907344587;1.0;0.5788343111654799;0.3156830882431987;0.5226244934893753;0.5171144080469143;0.5832487670710466;0.464460392384058;0.666764295520289;0.5962766375545588;0.4926689091162974;0.510264368825601;0.4452379792554596;0.3663305439820493;0.2888176146454846;0.40799721673594236;0.2908683081896876;0.2805692610923828;0.29153669526825043
0.6828956575478673;0.6352723331037637;0.45975782211641353;0.6055501739885838;0.5361411689202685;0.5862658448555831;0.5878267942028899;0.5788343111654799;1.0;0.3125538016687885;0.6004621876020058;0.5485834852869722;0.6262688888881007;0.4848572351614798;0.6620563961994914;0.6627680145391895;0.609507927933892;0.498190779896723;0.461392037707014;0.4278519212991395;0.2997400019418436;0.3971008059429342;0.2851362792186612;0.32803627226330306;0.27042462803711687
0.2858865343417363;0.4281197774154274;0.17377285677625529;0.3933205410703211;0.3531551384835465;0.40205673171496553;0.36895033516681025;0.3156830882431987;0.3125538016687885;1.0;0.13860699488736825;0.14814421547722767;0.32849092571716276;0.48249191689115534;0.30921640892915114;0.3946743970097406;0.36513296810537754;0.5095216542775844;0.5508557668451494;0.43700541663763215;0.5096857427971705;0.47288181587645606;0.5586999926479235;0.5879850803713071;0.5890632729377956
0.5753100816536432;0.585638110295682;0.5231669821328138;0.49706763178656277;0.48061883560939284;0.5466565342298526;0.4833700914323876;0.5226244934893753;0.6004621876020058;0.13860699488736825;1.0;0.6094013628022421;0.5433279542356227;0.3302617980219548;0.5238273301693055;0.5580171200919686;0.4864047780802935;0.3141166424171486;0.3359292136661771;0.3035021594764932;0.10384323393214512;0.27776098116230047;0.13892544441099253;0.13915776291034254;0.15400828766714772
0.5137502120404019;0.4638402130979923;0.5594706197677036;0.47127696403743136;0.44950103885902826;0.47441294570145753;0.4128215409266697;0.5171144080469143;0.5485834852869722;0.14814421547722767;0.6094013628022421;1.0;0.48687338137879177;0.2804049474614561;0.5156634684390562;0.48278600984115905;0.41933084910565555;0.3070544290312923;0.2864213407677859;0.28200253662644653;0.12107744834405912;0.24770332701303244;0.11898210607944931;0.15804212099347997;0.13179003327945957
