0.0;0.6094999999999999;0.3345;0.48350000000000004;0.5005;0.5545;0.5135000000000001;0.5455000000000001;0.5985;0.22749999999999998;0.5559999999999999;0.432;0.584;0.362;0.6005;0.548;0.48450000000000004;0.3965;0.361;0.3885;0.235;0.366;0.2435;0.2605;0.23650000000000002;0.46950000000000003;0.48550000000000004;0.215;0.5425;0.578;0.238;0.2955;0.283;0.35850000000000004;0.2445;0.45699999999999996;0.5555;0.483;0.506;0.478;0.353;0.4515;0.37;0.391;0.5245;0.424;0.515;0.38349999999999995;0.3725;0.482;0.47;0.47;0.32499999999999996;0.47500000000000003;0.481;0.4365;0.4365;0.5605;0.5375000000000001;0.5305;0.2365;0.242;0.49249999999999994;0.2545;0.592;0.5680000000000001;0.577;0.387;0.6165;0.5305;0.534;0.302;0.5505;0.5765;0.373;0.5205;0.476;0.5449999999999999;0.3675;0.542;0.242;0.508;0.2485;0.5455;0.364;0.36750000000000005;0.43300000000000005
0.6094999999999999;0.0;0.3715;0.57;0.5634999999999999;0.6565000000000001;0.6034999999999999;0.5595;0.571;0.315;0.5755;0.4305;0.5435000000000001;0.49;0.544;0.6645000000000001;0.5874999999999999;0.48950000000000005;0.45499999999999996;0.40900000000000003;0.39949999999999997;0.435;0.379;0.3705;0.3345;0.5695;0.616;0.3625;0.555;0.5205;0.41000000000000003;0.463;0.44099999999999995;0.4565;0.3725;0.47950000000000004;0.5760000000000001;0.5660000000000001;0.5485;0.5940000000000001;0.48050000000000004;0.597;0.455;0.486;0.5765;0.458;0.622;0.4585;0.437;0.5660000000000001;0.549;0.526;0.40349999999999997;0.6205;0.5655;0.5960000000000001;0.5085;0.6675;0.5985;0.583;0.359;0.31699999999999995;0.5255000000000001;0.402;0.5225;0.5225;0.647;0.4735;0.6315;0.5895;0.5785;0.369;0.6685000000000001;0.659;0.47150000000000003;0.48650000000000004;0.4385;0.622;0.46299999999999997;0.6165;0.3335;0.5855;0.31899999999999995;0.5905;0.4995;0.486;0.5705
0.3345;0.3715;0.0;0.34450000000000003;0.3405;0.3735;0.3295;0.363;0.4205;0.156;0.423;0.5135;0.47950000000000004;0.2435;0.40149999999999997;0.396;0.35;0.29900000000000004;0.22949999999999998;0.22249999999999998;0.11599999999999999;0.22899999999999998;0.1285;0.1325;0.14550000000000002;0.4155;0.3375;0.1345;0.47250000000000003;0.426;0.114;0.10250000000000001;0.09899999999999999;0.246;0.1995;0.30700000000000005;0.35650000000000004;0.27749999999999997;0.354;0.3155;0.228;0.3595;0.225;0.262;0.329;0.3395;0.3695;0.2105;0.246;0.362;0.344;0.5255;0.2135;0.357;0.322;0.266;0.3;0.4115;0.3375;0.3315;0.1405;0.1095;0.353;0.1555;0.4145;0.36;0.3205;0.217;0.41700000000000004;0.3215;0.353;0.1795;0.38;0.3895;0.268;0.35350000000000004;0.41000000000000003;0.396;0.21600000000000003;0.3695;0.118;0.3855;0.104;0.316;0.198;0.23099999999999998;0.28400000000000003
0.48350000000000004;0.57;0.34450000000000003;0.0;0.501;0.5215000000000001;0.5409999999999999;0.489;0.5165;0.3285;0.3995;0.401;0.503;0.482;0.495;0.5395;0.5745;0.5115000000000001;0.4325;0.41500000000000004;0.363;0.4085;0.34450000000000003;0.34750000000000003;0.28300000000000003;0.48;0.5515000000000001;0.3415;0.48950000000000005;0.501;0.361;0.3805;0.396;0.5315000000000001;0.35350000000000004;0.4965;0.52;0.5085;0.4625;0.5415;0.429;0.5035000000000001;0.4515;0.4585;0.523;0.4495;0.5525;0.46;0.44999999999999996;0.504;0.5595;0.53;0.369;0.5005;0.502;0.52;0.489;0.579;0.5065;0.486;0.366;0.312;0.528;0.3655;0.5015000000000001;0.46399999999999997;0.5425;0.4295;0.48450000000000004;0.47150000000000003;0.5165;0.351;0.585;0.576;0.5005;0.5;0.4655;0.5355;0.44199999999999995;0.5489999999999999;0.3055;0.517;0.3195;0.5365;0.388;0.4615;0.5145
0.5005;0.5634999999999999;0.3405;0.501;0.0;0.513;0.4975;0.4195;0.493;0.3305;0.377;0.4205;0.552;0.431;0.41200000000000003;0.571;0.482;0.4515;0.41600000000000004;0.41700000000000004;0.3405;0.444;0.321;0.32399999999999995;0.308;0.519;0.4815;0.3405;0.47450000000000003;0.439;0.35150000000000003;0.3195;0.38149999999999995;0.404;0.332;0.503;0.5654999999999999;0.466;0.504;0.4335;0.501;0.5045;0.426;0.41400000000000003;0.6575;0.482;0.542;0.43000000000000005;0.4105;0.5095;0.491;0.542;0.45399999999999996;0.5385;0.5245;0.464;0.47400000000000003;0.5335000000000001;0.5405;0.41200000000000003;0.324;0.3005;0.5329999999999999;0.3295;0.489;0.4905;0.5445;0.375;0.4555;0.511;0.483;0.3375;0.5645;0.564;0.5285;0.432;0.4;0.5385;0.379;0.541;0.316;0.5925;0.29700000000000004;0.5615;0.318;0.402;0.47150000000000003
0.5545;0.6565000000000001;0.3735;0.5215000000000001;0.513;0.0;0.5535;0.5609999999999999;0.5745;0.3155;0.4305;0.4115;0.5075000000000001;0.47350000000000003;0.5725;0.65;0.5914999999999999;0.5055000000000001;0.4555;0.4405;0.40800000000000003;0.4455;0.38249999999999995;0.3755;0.34099999999999997;0.5735;0.621;0.3775;0.5275000000000001;0.5315;0.46499999999999997;0.4005;0.4355;0.5195000000000001;0.3735;0.528;0.613;0.552;0.563;0.5449999999999999;0.45199999999999996;0.5715;0.4545;0.48850000000000005;0.5745;0.49450000000000005;0.558;0.4665;0.472;0.5155000000000001;0.557;0.5449999999999999;0.386;0.6194999999999999;0.597;0.5529999999999999;0.516;0.649;0.571;0.528;0.3545;0.3035;0.5389999999999999;0.393;0.539;0.503;0.639;0.4565;0.5489999999999999;0.6379999999999999;0.5680000000000001;0.34500000000000003;0.6615;0.629;0.4645;0.48250000000000004;0.443;0.64;0.439;0.622;0.401;0.6025;0.3195;0.5445;0.39;0.4935;0.5675
0.5135000000000001;0.6034999999999999;0.3295;0.5409999999999999;0.4975;0.5535;0.0;0.5025;0.5005000000000001;0.2995;0.48850000000000005;0.387;0.5045000000000001;0.4375;0.5135000000000001;0.5760000000000001;0.5255000000000001;0.5105;0.433;0.406;0.3635;0.393;0.376;0.3855;0.312;0.491;0.5974999999999999;0.358;0.4735;0.505;0.385;0.4195;0.46699999999999997;0.4625;0.34299999999999997;0.5389999999999999;0.5395;0.509;0.501;0.5865;0.4435;0.5055;0.495;0.473;0.5175000000000001;0.47650000000000003;0.526;0.4665;0.46950000000000003;0.499;0.534;0.5245;0.424;0.521;0.519;0.5505;0.5105;0.5605;0.542;0.5529999999999999;0.37;0.3095;0.47;0.356;0.515;0.44899999999999995;0.5455;0.469;0.577;0.507;0.5575;0.362;0.585;0.569;0.473;0.4565;0.446;0.489;0.4405;0.519;0.3615;0.5245;0.31699999999999995;0.517;0.485;0.5305;0.5125000000000001
0.5455000000000001;0.5595;0.363;0.489;0.4195;0.5609999999999999;0.5025;0.0;0.5525;0.31;0.46299999999999997;0.46699999999999997;0.5589999999999999;0.4085;0.641;0.5505;0.494;0.44;0.3805;0.379;0.2865;0.38949999999999996;0.318;0.312;0.2775;0.4675;0.5045;0.27;0.5335;0.5125;0.2845;0.254;0.292;0.38549999999999995;0.307;0.4025;0.5345;0.4495;0.48749999999999993;0.4575;0.361;0.4365;0.393;0.41200000000000003;0.5045;0.569;0.49;0.4165;0.374;0.46950000000000003;0.504;0.49049999999999994;0.386;0.5565;0.4665;0.486;0.477;0.5225;0.518;0.5435;0.33099999999999996;0.276;0.48350000000000004;0.3145;0.59;0.507;0.53;0.41100000000000003;0.5645;0.4965;0.51;0.3405;0.5365;0.542;0.392;0.5389999999999999;0.449;0.5005000000000001;0.41000000000000003;0.49749999999999994;0.28700000000000003;0.5055000000000001;0.316;0.5025000000000001;0.35650000000000004;0.38749999999999996;0.472
0.5985;0.571;0.4205;0.5165;0.493;0.5745;0.5005000000000001;0.5525;0.0;0.242;0.519;0.5055000000000001;0.5965;0.4365;0.589;0.5825;0.6025;0.4475;0.39149999999999996;0.368;0.2945;0.359;0.2605;0.3065;0.22749999999999998;0.493;0.515;0.3005;0.5935;0.589;0.278;0.295;0.3315;0.41;0.2605;0.48;0.518;0.5025;0.507;0.493;0.3725;0.523;0.40700000000000003;0.4435;0.492;0.4565;0.5645;0.405;0.433;0.546;0.5355;0.5045;0.3775;0.486;0.481;0.4875;0.4385;0.6575;0.6035;0.5735;0.28200000000000003;0.22699999999999998;0.523;0.2745;0.5595;0.5425;0.5589999999999999;0.413;0.6805000000000001;0.5145;0.534;0.385;0.6305;0.5820000000000001;0.39549999999999996;0.5894999999999999;0.487;0.5425;0.383;0.508;0.2365;0.5800000000000001;0.238;0.5295;0.382;0.3975;0.544
0.22749999999999998;0.315;0.156;0.3285;0.3305;0.3155;0.2995;0.31;0.242;0.0;0.075;0.1155;0.3115;0.41100000000000003;0.257;0.362;0.3055;0.38949999999999996;0.47050000000000003;0.3965;0.457;0.4305;0.5315000000000001;0.5145;0.5715;0.46599999999999997;0.316;0.5305;0.239;0.2275;0.486;0.4685;0.39;0.4195;0.651;0.307;0.3145;0.385;0.3795;0.3725;0.524;0.375;0.383;0.4065;0.3275;0.2875;0.308;0.44899999999999995;0.4445;0.36150000000000004;0.34199999999999997;0.3175;0.473;0.355;0.377;0.3755;0.4275;0.33399999999999996;0.33099999999999996;0.2895;0.43;0.47850000000000004;0.356;0.564;0.268;0.23249999999999998;0.2995;0.40449999999999997;0.23149999999999998;0.38149999999999995;0.386;0.3935;0.35650000000000004;0.33799999999999997;0.41;0.218;0.2115;0.3335;0.49349999999999994;0.2925;0.51;0.3135;0.454;0.3305;0.4425;0.4145;0.39849999999999997
0.5559999999999999;0.5755;0.423;0.3995;0.377;0.4305;0.48850000000000005;0.46299999999999997;0.519;0.075;0.0;0.5265;0.48;0.259;0.4445;0.4455;0.44500000000000006;0.292;0.2465;0.257;0.0905;0.2315;0.10700000000000001;0.098;0.084;0.40299999999999997;0.44399999999999995;0.081;0.423;0.45899999999999996;0.108;0.132;0.123;0.2605;0.0955;0.2935;0.466;0.46;0.387;0.464;0.2405;0.40249999999999997;0.2595;0.26;0.44500000000000006;0.41200000000000003;0.424;0.26749999999999996;0.251;0.4275;0.4095;0.43999999999999995;0.23650000000000002;0.4165;0.39849999999999997;0.3045;0.39599999999999996;0.4145;0.4115;0.425;0.0855;0.0815;0.4115;0.0935;0.45699999999999996;0.4395;0.44699999999999995;0.274;0.5800000000000001;0.45249999999999996;0.446;0.22149999999999997;0.492;0.507;0.256;0.41400000000000003;0.38;0.4265;0.2655;0.4135;0.087;0.493;0.091;0.4395;0.2955;0.2485;0.297
