0.0;0.3905;0.6655;0.5165;0.4995;0.4455;0.4865;0.45449999999999996;0.4015;0.7725;0.44400000000000006;0.5680000000000001;0.41600000000000004;0.638;0.3995;0.45199999999999996;0.5155;0.6034999999999999;0.639;0.6114999999999999;0.765;0.634;0.7565;0.7395;0.7635;0.5305;0.5145;0.7849999999999999;0.45749999999999996;0.42200000000000004;0.762;0.7045;0.7170000000000001;0.6415;0.7555000000000001;0.543;0.4445;0.517;0.49400000000000005;0.522;0.647;0.5485;0.63;0.609;0.4755;0.5760000000000001;0.485;0.6165;0.6275;0.518;0.53;0.53;0.675;0.5249999999999999;0.519;0.5635;0.5635;0.4395;0.46249999999999997;0.4695;0.7635000000000001;0.758;0.5075000000000001;0.7455;0.40800000000000003;0.432;0.423;0.613;0.3835;0.46950000000000003;0.46599999999999997;0.6980000000000001;0.4495;0.4235;0.627;0.4795;0.524;0.455;0.6325;0.458;0.758;0.492;0.7515000000000001;0.4545;0.636;0.6325;0.567
0.3905;0.0;0.6285000000000001;0.43000000000000005;0.43650000000000005;0.34349999999999997;0.3965;0.4405;0.429;0.685;0.4245;0.5694999999999999;0.45649999999999996;0.51;0.456;0.33549999999999996;0.41250000000000003;0.5105;0.545;0.591;0.6005;0.5650000000000001;0.621;0.6295;0.6655;0.4305;0.384;0.6375;0.44499999999999995;0.47950000000000004;0.59;0.5369999999999999;0.559;0.5435;0.6275;0.5205;0.424;0.434;0.4515;0.40599999999999997;0.5195000000000001;0.40299999999999997;0.5449999999999999;0.514;0.4235;0.5419999999999999;0.378;0.5415;0.563;0.434;0.45099999999999996;0.474;0.5965;0.3795;0.4345;0.40399999999999997;0.4915;0.33249999999999996;0.4015;0.417;0.641;0.683;0.4745;0.5980000000000001;0.4775;0.4775;0.353;0.5265;0.36850000000000005;0.4105;0.4215;0.631;0.33149999999999996;0.34099999999999997;0.5285;0.5135;0.5615;0.378;0.537;0.3835;0.6665;0.4145;0.681;0.40950000000000003;0.5005;0.514;0.4295
0.6655;0.6285000000000001;0.0;0.6555;0.6595;0.6265000000000001;0.6705;0.637;0.5795;0.844;0.577;0.48650000000000004;0.5205;0.7565;0.5985;0.6040000000000001;0.6499999999999999;0.701;0.7705;0.7775000000000001;0.884;0.771;0.8714999999999999;0.8674999999999999;0.8545;0.5845;0.6625;0.8654999999999999;0.5275000000000001;0.5740000000000001;0.886;0.8975;0.901;0.754;0.8005;0.6930000000000001;0.6435;0.7224999999999999;0.6459999999999999;0.6845;0.772;0.6405000000000001;0.775;0.738;0.671;0.6605000000000001;0.6305000000000001;0.7895000000000001;0.754;0.638;0.656;0.47450000000000003;0.7865;0.643;0.6779999999999999;0.734;0.7;0.5885;0.6625000000000001;0.6685000000000001;0.8594999999999999;0.8905000000000001;0.647;0.8445;0.5854999999999999;0.64;0.6795;0.783;0.583;0.6785;0.647;0.8205;0.62;0.6105;0.732;0.6465;0.5900000000000001;0.604;0.784;0.6305000000000001;0.882;0.6145;0.896;0.6839999999999999;0.802;0.769;0.716
0.5165;0.43000000000000005;0.6555;0.0;0.499;0.4785;0.459;0.5109999999999999;0.4835;0.6715;0.6005;0.599;0.49699999999999994;0.518;0.505;0.4605;0.42550000000000004;0.4885;0.5675;0.585;0.637;0.5914999999999999;0.6555;0.6525000000000001;0.717;0.52;0.44849999999999995;0.6585;0.5105;0.49900000000000005;0.639;0.6195;0.604;0.46849999999999997;0.6465;0.5035000000000001;0.48;0.49150000000000005;0.5375;0.4585;0.571;0.4965;0.5485;0.5415000000000001;0.477;0.5505;0.4475;0.54;0.55;0.496;0.4405;0.47000000000000003;0.631;0.4995;0.498;0.48;0.511;0.42100000000000004;0.4935;0.514;0.6339999999999999;0.688;0.472;0.6345000000000001;0.4985;0.536;0.4575;0.5705;0.5155000000000001;0.5285;0.4835;0.649;0.41500000000000004;0.42400000000000004;0.4995;0.5;0.5345;0.4645;0.558;0.451;0.6945;0.483;0.6805;0.4635;0.612;0.5385;0.4855
0.4995;0.43650000000000005;0.6595;0.499;0.0;0.487;0.5025;0.5805;0.5069999999999999;0.6695;0.623;0.5795;0.448;0.569;0.5880000000000001;0.42900000000000005;0.518;0.5485;0.584;0.583;0.6595;0.556;0.6789999999999999;0.6759999999999999;0.692;0.481;0.5185;0.6595;0.5255000000000001;0.5609999999999999;0.6485000000000001;0.6805;0.6185;0.596;0.668;0.497;0.43450000000000005;0.534;0.49600000000000005;0.5665;0.49899999999999994;0.4955;0.5740000000000001;0.5860000000000001;0.34249999999999997;0.518;0.458;0.5700000000000001;0.5895;0.49050000000000005;0.509;0.458;0.546;0.4615;0.47550000000000003;0.536;0.526;0.46649999999999997;0.45949999999999996;0.588;0.676;0.6995;0.467;0.6705;0.511;0.5095000000000001;0.45549999999999996;0.625;0.5445;0.489;0.517;0.6625;0.4355;0.43600000000000005;0.4715;0.5680000000000001;0.6;0.4615;0.621;0.45899999999999996;0.684;0.40750000000000003;0.7030000000000001;0.4385;0.6819999999999999;0.598;0.5285
0.4455;0.34349999999999997;0.6265000000000001;0.4785;0.487;0.0;0.4465;0.439;0.4255;0.6845;0.5695;0.5885;0.4925;0.5265;0.4275;0.35;0.40850000000000003;0.4945;0.5445;0.5595;0.5920000000000001;0.5545;0.6174999999999999;0.6245;0.659;0.4265;0.379;0.6225;0.4725;0.4685;0.5349999999999999;0.5995;0.5645;0.4805;0.6265000000000001;0.47200000000000003;0.387;0.448;0.437;0.455;0.548;0.4285;0.5455;0.5115;0.4255;0.5055;0.442;0.5335;0.528;0.4845;0.44299999999999995;0.455;0.614;0.3805;0.40299999999999997;0.447;0.484;0.351;0.42900000000000005;0.47200000000000003;0.6455;0.6965;0.461;0.607;0.46099999999999997;0.497;0.361;0.5435;0.451;0.36200000000000004;0.432;0.655;0.33849999999999997;0.371;0.5355;0.5175;0.557;0.36;0.5609999999999999;0.378;0.599;0.3975;0.6805;0.4555;0.61;0.5065;0.4325
0.4865;0.3965;0.6705;0.459;0.5025;0.4465;0.0;0.4975;0.49949999999999994;0.7005;0.5115000000000001;0.613;0.4955;0.5625;0.4865;0.424;0.4745;0.4895;0.567;0.5940000000000001;0.6365;0.607;0.624;0.6145;0.6880000000000001;0.5089999999999999;0.4025;0.6419999999999999;0.5265;0.49500000000000005;0.615;0.5805;0.533;0.5375;0.657;0.461;0.4605;0.491;0.49899999999999994;0.4135;0.5565;0.4945;0.505;0.527;0.4825;0.5235000000000001;0.474;0.5335;0.5305;0.5009999999999999;0.46599999999999997;0.47550000000000003;0.576;0.479;0.481;0.4495;0.4895;0.4395;0.458;0.447;0.63;0.6905;0.53;0.644;0.485;0.5509999999999999;0.4545;0.531;0.423;0.493;0.4425;0.638;0.41500000000000004;0.43100000000000005;0.527;0.5435;0.5539999999999999;0.511;0.5595;0.481;0.6385000000000001;0.4755;0.683;0.483;0.515;0.4695;0.48749999999999993
0.45449999999999996;0.4405;0.637;0.5109999999999999;0.5805;0.439;0.4975;0.0;0.4475;0.69;0.537;0.533;0.441;0.5915;0.359;0.4495;0.506;0.56;0.6194999999999999;0.621;0.7135;0.6105;0.682;0.688;0.7225;0.5325;0.4955;0.73;0.4665;0.4875;0.7155;0.746;0.708;0.6145;0.693;0.5974999999999999;0.4655;0.5505;0.5125000000000001;0.5425;0.639;0.5635;0.607;0.5880000000000001;0.4955;0.43100000000000005;0.51;0.5834999999999999;0.626;0.5305;0.49599999999999994;0.5095000000000001;0.614;0.4435;0.5335;0.514;0.523;0.4775;0.482;0.4565;0.669;0.724;0.5165;0.6855;0.41000000000000003;0.49299999999999994;0.47000000000000003;0.589;0.4355;0.5035000000000001;0.49000000000000005;0.6595;0.4635;0.458;0.608;0.461;0.5509999999999999;0.49949999999999994;0.59;0.5025000000000001;0.713;0.4945;0.6839999999999999;0.4975;0.6435;0.6125;0.528
0.4015;0.429;0.5795;0.4835;0.5069999999999999;0.4255;0.49949999999999994;0.4475;0.0;0.758;0.481;0.4945;0.4035;0.5635;0.411;0.4175;0.3975;0.5525;0.6085;0.632;0.7055;0.641;0.7395;0.6935;0.7725000000000001;0.507;0.48500000000000004;0.6995;0.4065;0.41100000000000003;0.722;0.7050000000000001;0.6685;0.5900000000000001;0.7395;0.52;0.482;0.4975;0.493;0.507;0.6275;0.477;0.593;0.5565;0.508;0.5435;0.4355;0.595;0.567;0.45399999999999996;0.4645;0.4955;0.6224999999999999;0.514;0.519;0.5125;0.5615;0.34249999999999997;0.39649999999999996;0.42649999999999993;0.718;0.773;0.477;0.7255;0.4405;0.4575;0.441;0.587;0.31949999999999995;0.4855;0.466;0.615;0.36950000000000005;0.418;0.6045;0.41050000000000003;0.513;0.4575;0.617;0.492;0.7635000000000001;0.42;0.762;0.4705;0.618;0.6024999999999999;0.45599999999999996
0.7725;0.685;0.844;0.6715;0.6695;0.6845;0.7005;0.69;0.758;0.0;0.925;0.8845000000000001;0.6885;0.589;0.743;0.638;0.6945;0.6105;0.5295000000000001;0.6034999999999999;0.5429999999999999;0.5695;0.46849999999999997;0.4855;0.4285;0.534;0.6839999999999999;0.4695;0.761;0.7725;0.514;0.5315000000000001;0.61;0.5805;0.349;0.6930000000000001;0.6855;0.615;0.6205;0.6275;0.47600000000000003;0.625;0.617;0.5935;0.6725;0.7125;0.692;0.551;0.5555;0.6385000000000001;0.658;0.6825;0.527;0.645;0.623;0.6245;0.5725;0.6659999999999999;0.669;0.7104999999999999;0.57;0.5215000000000001;0.644;0.43600000000000005;0.732;0.7675000000000001;0.7005;0.5954999999999999;0.7685;0.6185;0.614;0.6065;0.6435;0.6619999999999999;0.59;0.782;0.7885;0.6665000000000001;0.5065;0.7075;0.49;0.6865;0.546;0.6695;0.5575;0.5855;0.6014999999999999
